user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,ITEM_RELEASE,ITEM_RATING,ITEM_VOTE_COUNT,ITEM_ORIGINAL_LANGUAGE,ITEM_GENRE,ITEM_POSITION_LIST,COLUMN,item_name,items
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315412394011,user_engagement,Maps,MainActivity_V1,1611315252,1,,,4734,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315405173004,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,2478,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315405132003,select_content,HomeFragment,MainActivity_V1,1611315252,1,NavBar_Button,Home_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315358960001,screen_view,ProductsCategory,MainActivity_V1,1611315252,1,,,2970,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388702022,select_content,productDetailsFragment,MainActivity_V1,1611315252,1,Button_Clicked,switchDesign,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315400484045,user_engagement,,HomeDefinition,1611315252,1,,,5861,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315347553000,screen_view,,MainActivity_V1,1611315252,1,,,5,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315366343009,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,4383,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315371576007,select_content,productDetailsFragment,MainActivity_V1,1611315252,1,Button_Clicked,action_signOut,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315373304010,screen_view,productDetailsFragment,MainActivity_V1,1611315252,1,NavBar_Button,Home_Button,1,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315373305011,screen_view,,MainActivity_V1,1611315252,1,,,3808,,,,,,,,1972-03-14,8.7,13624,,"[18,80]",,,The Godfather,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388689018,select_content,productDetailsFragment,MainActivity_V1,1611315252,1,Button_Clicked,switchDesign,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315390692033,user_engagement,,HomeDefinition,1611315252,1,,,1919,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315347547002,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,8679,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315361913002,select_content,ProductsCategory,MainActivity_V1,1611315252,1,NavBar_Button,Home_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388691020,select_content,productDetailsFragment,MainActivity_V1,1611315252,1,switchDesign_Clicked,,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392322029,screen_view,,HomeDefinition,1611315252,1,,,5861,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315407659008,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,2478,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315426814013,app_remove,,,1611315252,1,,,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315361976004,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,4338,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315373287013,user_engagement,,HomeDefinition,1611315252,1,,,1626,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315385807026,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,3560,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315407581005,select_content,HomeFragment,MainActivity_V1,1611315252,1,NavBar_Button,Map_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315407652006,screen_view,Maps,MainActivity_V1,1611315252,1,,,4734,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315412385008,screen_view,ProductsCategory,MainActivity_V1,1611315252,1,,,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388690019,select_content,productDetailsFragment,MainActivity_V1,1611315252,1,Design_Selection,Grid_Design_selected,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315390711025,screen_view,,MainActivity_V1,1611315252,1,,,1509,,,,,,,,2020-09-03,6.6,477,,"[28,53,80,18]",,,Honest Thief,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392314042,user_engagement,,MainActivity_V1,1611315252,1,,,1509,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315394552043,user_engagement,,HomeDefinition,1611315252,1,,,2273,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315400649002,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,4523,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315358905000,select_content,Maps,MainActivity_V1,1611315252,1,NavBar_Button,Category_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315366314006,screen_view,productDetailsFragment,MainActivity_V1,1611315252,1,,,5266,,,,,,,,1972-03-14,8.7,13624,,"[18,80]",,,The Godfather,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315377127018,user_engagement,,MainActivity_V1,1611315252,1,,,3811,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315380374014,screen_view,productDetailsFragment,MainActivity_V1,1611315252,1,,,1855,,,,,,,,1974-12-20,8.6,8126,,"[18,80]",,,The Godfather: Part II,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392199026,select_content,,MainActivity_V1,1611315252,1,Button_Clicked,switchDesign,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315405181005,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,4525,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315347547001,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,9,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315361930003,screen_view,,MainActivity_V1,1611315252,1,,,45,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315385788017,screen_view,productDetailsFragment,MainActivity_V1,1611315252,1,,,2916,,,,,,,,2020-09-03,6.6,477,,"[28,53,80,18]",,,Honest Thief,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388800032,user_engagement,productDetailsFragment,MainActivity_V1,1611315252,1,,,2916,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392217030,select_content,,MainActivity_V1,1611315252,1,Button_Clicked,switchDesign,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315400524032,screen_view,,HomeDefinition,1611315252,1,,,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315358968002,user_engagement,Maps,MainActivity_V1,1611315252,1,,,2721,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315361984006,user_engagement,ProductsCategory,MainActivity_V1,1611315252,1,,,2970,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315390732023,screen_view,,MainActivity_V1,1611315252,1,,,2,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315373344009,screen_view,,MainActivity_V1,1611315252,1,,,2,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315382229015,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,3560,True,True,False,False,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315388810021,screen_view,,HomeDefinition,1611315252,1,,,1919,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315412340007,select_content,Maps,MainActivity_V1,1611315252,1,NavBar_Button,Category_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315371653008,screen_view,,HomeDefinition,1611315252,1,,,1626,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392201028,select_content,,MainActivity_V1,1611315252,1,switchDesign_Clicked,,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315400649001,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315414093012,user_engagement,ProductsCategory,MainActivity_V1,1611315252,1,,,1698,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315356239004,screen_view,Maps,MainActivity_V1,1611315252,1,,,2721,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315356244005,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,8693,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315377114012,screen_view,HomeFragment,MainActivity_V1,1611315252,1,,,3258,True,True,False,False,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315380408021,user_engagement,HomeFragment,MainActivity_V1,1611315252,1,,,3258,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315400654000,screen_view,,MainActivity_V1,1611315252,1,,,2,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315355842003,select_content,HomeFragment,MainActivity_V1,1611315252,1,NavBar_Button,Map_Button,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315371587011,user_engagement,productDetailsFragment,MainActivity_V1,1611315252,1,,,5266,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315382237023,user_engagement,productDetailsFragment,MainActivity_V1,1611315252,1,,,1855,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315390711024,screen_view,productDetailsFragment,MainActivity_V1,1611315252,1,Design_Selection,Grid_Design_selected,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315392201027,select_content,,MainActivity_V1,1611315252,1,Design_Selection,Grid_Design_selected,,,,,,True,True,True,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315399938031,select_content,,HomeDefinition,1611315252,1,Button_Clicked,SignIn_Button,,,,,,,,,,,,,,,,,
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315366280005,select_item,HomeFragment,MainActivity_V1,1611315252,1,,,,,,,,,,,1972-03-14,8.7,13624,en,"[18,80]",1,top_ratedMoviesRV,The Godfather,The Godfather
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315385748016,select_item,HomeFragment,MainActivity_V1,1611315252,1,,,,,,,,,,,2020-09-03,6.6,477,en,"[28,53,80,18]",5,popularMoviesRV,Honest Thief,Honest Thief
bmld67BEgsQehpsb6WVoEIREU232,2021-01-22,1611315380349013,select_item,HomeFragment,MainActivity_V1,1611315252,1,,,,,,,,,,,1974-12-20,8.6,8126,en,"[18,80]",2,top_ratedMoviesRV,The Godfather: Part II,The Godfather: Part II
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611336145122000,screen_view,,MainActivity_V1,1611335273,8,,,,True,True,False,False,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611336146404000,user_engagement,,MainActivity_V1,1611335273,8,,,1249,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335353195001,screen_view,productDetailsFragment,MainActivity_V1,1611335273,8,,,1061,,,,,,,,1951-10-03,7.9,87,,,,,Early Summer,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335353242002,user_engagement,HomeFragment,MainActivity_V1,1611335273,8,,,5662,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335368946001,screen_view,productDetailsFragment,MainActivity_V1,1611335273,8,,,843,,,,,,,,2020-12-17,4.3,61,,,,,Breach,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335328707000,screen_view,,MainActivity_V1,1611335273,8,,,,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335347544001,user_engagement,productDetailsFragment,MainActivity_V1,1611335273,8,,,1174,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335354256002,screen_view,HomeFragment,MainActivity_V1,1611335273,8,,,4013,True,True,False,False,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335358388002,user_engagement,HomeFragment,MainActivity_V1,1611335273,8,,,4013,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335374542001,user_engagement,productDetailsFragment,MainActivity_V1,1611335273,8,,,1008,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335378645000,screen_view,,MainActivity_V1,1611335273,8,,,1182,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335378755001,user_engagement,ProductsCategory,MainActivity_V1,1611335273,8,,,980,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335339315002,user_engagement,HomeFragment,MainActivity_V1,1611335273,8,,,2936,,,,,,,,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335378622000,select_content,ProductsCategory,MainActivity_V1,1611335273,8,NavBar_Button,Map_Button,,,,,,True,True,True,,,,,,,,,
TEsMT2ssaIOeeYroq47ul7Byzub2,2021-01-22,1611335379830000,screen_view,Maps,MainActivity_V1,1611335273,8,,,363,,,,,,,,,,,,,,,,
lws8XqradLMg6flQjxaISKYCgPk1,2021-01-22,1611335273414001,screen_view,,HomeDefinition,1611335273,8,,,,,,,,,,,,,,,,,,,
