user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,ITEM_RELEASE,ITEM_RATING,ITEM_VOTE_COUNT,ITEM_ORIGINAL_LANGUAGE,ITEM_GENRE,ITEM_POSITION_LIST,COLUMN,item_name,items
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390762321001,screen_view,,MainActivityDesign2,1607390481,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607384181173000,screen_view,,HomeDefinition,1607380569,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607463810052001,screen_view,,HomeDefinition,1607463753,1,,,4325,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390959337001,screen_view,,MainActivityDesign2,1607390958,1,,,4847,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390762104000,screen_view,,HomeDefinition,1607390481,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607463088851002,select_content,,HomeDefinition,1607462949,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607389131652000,screen_view,,HomeDefinition,1607389059,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607389184121000,user_engagement,,HomeDefinition,1607389059,1,,,7522,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607383717195000,select_content,,HomeDefinition,1607380569,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607389091661000,screen_view,,HomeDefinition,1607389059,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607383718258000,user_engagement,,HomeDefinition,1607380569,1,,,14096,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607391081289000,select_content,,HomeDefinition,1607390958,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607383803000000,screen_view,,HomeDefinition,1607380569,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607463813471000,select_content,,HomeDefinition,1607463753,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607463814389000,user_engagement,,HomeDefinition,1607463753,1,,,4325,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390959234000,screen_view,,HomeDefinition,1607390958,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607463086498000,select_content,,HomeDefinition,1607462949,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607384002937000,select_content,,HomeDefinition,1607380569,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607391081960000,user_engagement,,HomeDefinition,1607390958,1,,,4259,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390963934000,user_engagement,,MainActivityDesign2,1607390958,1,,,4847,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607383718391000,screen_view,,HomeDefinition,1607380569,1,,,,,,,,,,,,,,,,,,,
L6cG6SUFMmNNM7jj2dxZJ2BjJ0v2,2020-12-08,1607390967433000,select_content,,HomeDefinition,1607390958,1,,,,,,,,,,,,,,,,,,,
