user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,ITEM_RELEASE,ITEM_RATING,ITEM_VOTE_COUNT,ITEM_ORIGINAL_LANGUAGE,ITEM_GENRE,ITEM_POSITION_LIST,COLUMN,item_name,items
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494097466001,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,2,,,,,True,True,True,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494097094003,my_tag_event,HomeFragment,MainActivity_V1,1611494097,1,,,,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494100842003,select_content,HomeFragment,MainActivity_V1,1611494097,1,Button_Clicked,action_signOut,,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494101031004,screen_view,,HomeDefinition,1611494097,1,,,7455,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494097467002,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,3367,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494097480000,screen_view,,MainActivity_V1,1611494097,1,,,11,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494100868005,user_engagement,HomeFragment,MainActivity_V1,1611494097,1,,,3367,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494109156002,screen_view,,HomeDefinition,1611494097,1,,,,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494108479002,user_engagement,,HomeDefinition,1611494097,1,,,7455,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494108458001,select_content,,HomeDefinition,1611494097,1,Button_Clicked,SignIn_Button,,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494108458000,screen_view,,HomeDefinition,1611494097,1,,,,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494109337002,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,4387,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494109337001,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,3,,,,,True,True,True,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494109344000,screen_view,,MainActivity_V1,1611494097,1,,,9,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494117821005,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,5233,True,True,False,False,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494117837007,user_engagement,productDetailsFragment,MainActivity_V1,1611494097,1,,,4087,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494113782005,user_engagement,HomeFragment,MainActivity_V1,1611494097,1,,,4399,,,,,,,,,,,,,,,,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494113734004,screen_view,productDetailsFragment,MainActivity_V1,1611494097,1,,,4087,,,,,,,,2020-08-27,5.8,76,,"[878,12]",,,Cosmoball,
U7qsQi7Et7cE10FdgUn9pTjNH3b2,2021-01-24,1611494137689005,screen_view,HomeFragment,MainActivity_V1,1611494097,1,,,2280,True,True,False,False,,,,,,,,,,,,
